id,year,city,name,county,fips,loans,ussec,othsec,cchdufrm,otherassets,assets,capital,surpro,profits,totdep,circulation,billsred,otherliabs,assets_check,diff,liabs_check,diff1
41271,1939,Houston,Union,Harris,48201,2978532,11300000,888301,21180156,529959,36876948,1000000,1000000,450000,34227048,0,119100,80800,36876948,0,36876948,0
41270,1939,Houston,State,Harris,48201,3080670,390600,980967,6877583,675532,12005352,800000,315000,168453,10675023,0,0,46876,12005352,0,12005352,0
45009,1939,Houston,City,Harris,48201,4095270,7178672,128138,8477238,252637,20131955,600000,400000,106181,18942840,0,0,82934,20131955,0,20131955,0
41266,1939,Houston,Houton,Harris,48201,4895704,833778,518844,8813741,886054,15948121,1000000,225000,64074,14536592,0,0,122455,15948121,0,15948121,0
41269,1939,Houston,South Texas,Harris,48201,6291762,21850000,3755326,22419274,180738,54497100,1500000,1500000,915436,50105394,0,0,476270,54497100,0,54497100,0
41264,1939,Houston,Second,Harris,48201,7667682,4735342,2727299,19066652,1722188,35916163,1000000,1000000,862008,32738925,0,0,315230,35919163,-3000,35916163,3000
41267,1939,Houston,Nat. Bank of Commerce,Harris,48201,10502679,10000000,1171555,36581074,4487138,62742446,2500000,2500000,1599442,55795157,0,0,347847,62742446,0,62742446,0
42040,1939,Houston,First,Harris,48201,17663949,14433017,2099193,31282872,1689574,67168605,4500000,1500000,628448,60348434,0,0,191723,67168605,0,67168605,0
41273,1939,Hubbard,First,Hill,48217,101455,22500,9033,356788,26618,516394,50000,100000,3225,363169,0,0,0,516394,0,516394,0
41274,1939,Hughes Springs,First,Cass,48067,164020,208875,116161,338223,2966,830245,40000,60000,46844,683001,0,0,400,830245,0,830245,0
41275,1939,Huntsville,First,Walker,48471,174376,95788,406269,462315,18951,1157699,50000,50000,13155,1044544,0,0,0,1157699,0,1157699,0
45011,1939,Huntsville,Huntsville,Walker,48471,293949,72300,390529,301457,10925,1069160,50000,50000,17324,951836,0,0,0,1069160,0,1069160,0
41907,1939,Iowa Park,State,Wichita,48485,198558,22100,28957,201855,21916,473386,40000,15000,12570,405816,0,0,0,473386,0,473386,0
41279,1939,Irene,First,Hill,48217,36061,0,8083,32119,4561,80824,25000,0,3717,52107,0,0,0,80824,0,80824,0
41280,1939,Italy,First,Ellis,48139,54442,81600,33621,144282,8205,322150,50000,29000,26580,216570,0,0,0,322150,0,322150,0
41282,1939,Itasca,First,Hill,48217,176931,22500,21784,324508,21750,567473,50000,45500,9337,462636,0,0,0,567473,0,567473,0
41284,1939,Jacksboro,First,Jack,48237,158677,92000,155108,242987,22212,670984,50000,8000,31150,580147,0,0,1687,670984,0,670984,0
41285,1939,Jacksboro,Jacksboro,Jack,48237,165350,25050,53957,191378,15000,450735,50000,14000,15900,370572,0,0,263,450735,0,450735,0
41286,1939,Jacksonville,First,Cherokee,48073,597402,217117,86508,710426,46186,1657639,112500,87500,28720,1428356,0,0,563,1657639,0,1657639,0
41287,1939,Jasper,Citizens,Jasper,48241,128635,0,57323,229958,24004,439920,37500,20000,4042,378159,0,0,219,439920,0,439920,0
41290,1939,Jefferson,Rogers,Marion,48315,157085,100000,220992,258586,10551,747214,25000,25000,37957,659257,0,0,0,747214,0,747214,0
45012,1939,Junction,Junction,Kimble,48267,290612,6143,30611,99989,17213,444568,50000,10000,7933,376635,0,0,0,444568,0,444568,0
41292,1939,Karnes City,Karnes County,Karnes,48255,244895,64500,94527,249032,34970,687924,50000,50000,27292,560632,0,0,0,687924,0,687924,0
41294,1939,Kaufman,Farmers and Merchants,Kaufman,48257,256469,31390,126119,405784,23092,842854,75000,43500,14087,710267,0,0,0,842854,0,842854,0
41295,1939,Kemp,First,Kaufman,48257,121359,18800,10208,135815,15087,301269,50000,18000,2944,230325,0,0,0,301269,0,301269,0
41297,1939,Kenedy,First-Nichols,Karnes,48255,476005,56900,34459,429952,44148,1041464,100000,31500,7383,892581,0,0,10000,1041464,0,1041464,0
42030,1939,Kerens,First,Navarro,48349,154528,11500,8266,288992,13349,476635,50000,50000,8497,368138,0,0,0,476635,0,476635,0
41300,1939,Kilgore,Kilgore,Gregg,48183,862757,333000,403046,1742912,36774,3378489,100000,100000,51907,3126582,0,0,0,3378489,0,3378489,0
41301,1939,Killeen,First,Bell,48027,155044,9600,35075,162470,11501,373690,25000,14000,786,333904,0,0,0,373690,0,373690,0
41302,1939,Kingsville,First,Kleberg,48273,60952,86019,193302,192552,8759,541584,50000,10000,4243,477341,0,0,0,541584,0,541584,0
41307,1939,La Feria,First,Cameron,48061,115819,58300,7863,254961,20421,457364,50000,10000,5130,391069,0,0,1165,457364,0,457364,0
41308,1939,La Grange,First,Fayette,48149,139028,83860,198048,523823,25061,969820,75000,22500,32227,838944,0,0,1149,969820,0,969820,0
41315,1939,La Porte,First,Harris,48201,72797,24725,82282,107758,9843,297405,50000,0,8079,239326,0,0,0,297405,0,297405,0
41305,1939,Lacoste,Lacoste,Medina,48325,49426,29100,124015,131784,1813,336138,25000,24550,2595,283993,0,0,0,336138,0,336138,0
41309,1939,Lakeview,First,Hall,48191,39037,0,15349,46467,3853,104706,25000,4700,1691,73315,0,0,0,104706,0,104706,0
41310,1939,Lamesa,First,Dawson,48115,263600,32293,135600,841448,18302,1291243,50000,50000,29102,1160561,0,0,1580,1291243,0,1291243,0
41311,1939,Lamesa,Lamesa,Dawson,48115,355678,2300,52666,592818,18001,1021463,50000,25000,7630,923416,0,0,15417,1021463,0,1021463,0
41313,1939,Lampasas,Peoples,Lampasas,48281,299910,40000,49263,208985,6750,604908,60000,10000,19642,515266,0,0,0,604908,0,604908,0
41312,1939,Lampasas,First,Lampasas,48281,334357,4800,109019,398935,27397,874508,50000,30000,17204,774304,0,0,3000,874508,0,874508,0
41314,1939,Lancaster,First,Dallas,48113,169969,9100,45235,177723,22682,424709,50000,11000,13463,345246,0,0,5000,424709,0,424709,0
45013,1939,Laredo,Union,Webb,48479,725769,309438,202062,1204377,52032,2493678,100000,100000,20168,2263947,0,0,9563,2493678,0,2493678,0
41317,1939,Laredo,Laredo,Webb,48479,1491979,256132,697721,3083626,275011,5804469,350000,150000,44759,5249734,0,0,9976,5804469,0,5804469,0
41319,1939,Leonard,Leonard,Fannin,48147,106178,9600,73710,204397,11973,405858,50000,5000,1265,346593,0,0,3000,405858,0,405858,0
41320,1939,Levelland,First,Hockley,48219,201938,4500,104934,494686,12601,818659,37500,12500,18000,750509,0,0,150,818659,0,818659,0
41321,1939,Lewisville,First,Denton,48121,36299,1600,10900,109576,14275,172650,25000,4000,1817,141833,0,0,0,172650,0,172650,0
41322,1939,Liberty,First Liberty,Liberty,48291,254739,136539,133561,432606,53066,1010511,75000,33500,9394,888867,0,0,3750,1010511,0,1010511,0
41323,1939,Linden,First,Cass,48067,103089,139031,172109,366236,6201,786666,35000,15000,9700,726682,0,0,284,786666,0,786666,0
41324,1939,Lipan,First,Hood,48221,59176,0,11597,57689,3500,131962,25000,7000,0,98882,0,0,1080,131962,0,131962,0
41325,1939,Littlefield,First,Lamb,48279,271952,0,47230,866082,15864,1201218,50000,15000,78578,1051140,0,0,6500,1201128,90,1201218,-90
41326,1939,Livingston,First,Polk,48373,213095,47100,159500,394296,12783,826774,50000,50000,52356,665954,0,0,8464,826774,0,826774,0
41329,1939,Lockhart,Lockhart,Caldwell,48055,638814,18301,218955,720232,45650,1641952,100000,100000,20288,1421664,0,0,0,1641952,0,1641952,0
41330,1939,Lockney,First,Floyd,48153,103062,0,12733,98639,7074,221508,50000,0,969,170539,0,0,0,221508,0,221508,0
41333,1939,Longview,Rembert,Gregg,48183,976813,266943,1048467,1821821,62710,4176754,125000,175000,39615,3837139,0,0,0,4176754,0,4176754,0
41332,1939,Longview,First,Gregg,48183,1002964,347847,643115,2962138,14600,4970664,100000,350000,20439,4500025,0,0,200,4970664,0,4970664,0
41336,1939,Lott,Lott,Falls,48145,105410,2900,33764,55666,6500,204240,25000,15000,1277,162963,0,0,0,204240,0,204240,0
41338,1939,Lovelady,State,Houston,48225,40892,28501,33772,113418,1311,217894,25000,6200,5351,181227,0,0,116,217894,0,217894,0
41340,1939,Lubbock,Citizens,Lubbock,48303,923298,310000,152049,3375411,77500,4838258,100000,100000,48635,4579623,0,0,10000,4838258,0,4838258,0
41341,1939,Lubbock,Lubbock,Lubbock,48303,936357,141029,679245,1111628,70797,2939056,100000,100000,60464,2678592,0,0,0,2939056,0,2939056,0
41339,1939,Lubbock,First,Lubbock,48303,1778018,171100,385182,2554450,50935,4939685,150000,55000,106250,4595969,0,0,32466,4939685,0,4939685,0
41342,1939,Lufkin,Lufkin,Angelina,48005,961473,115266,401123,954128,96242,2528232,100000,125000,10860,2292372,0,0,0,2528232,0,2528232,0
45014,1939,Luling,First,Caldwell,48055,322132,63478,182951,215693,11502,795756,75000,60000,10164,643092,0,0,7500,795756,0,795756,0
41344,1939,Madisonville,First,Madison,48313,182782,7500,16466,300475,13734,520957,50000,25000,2000,443957,0,0,0,520957,0,520957,0
41346,1939,Marfa,Marfa,Presidio,48377,227302,15500,78087,439584,39294,799767,70000,70000,8567,651200,0,0,0,799767,0,799767,0
41349,1939,Marlin,Marlin,Falls,48145,154319,129400,89040,434073,23027,829859,90000,12500,23696,703063,0,0,600,829859,0,829859,0
41347,1939,Marlin,First,Falls,48145,159984,10130,101106,280302,10956,562478,50000,50000,30083,432395,0,0,0,562478,0,562478,0
41352,1939,Marshall,State,Harrison,48203,625812,0,22400,245520,9001,902733,100000,40000,25096,734637,0,0,3000,902733,0,902733,0
41350,1939,Marshall,First,Harrison,48203,777695,805577,405656,1496479,77208,3562615,200000,116500,114378,3121734,0,0,10003,3562615,0,3562615,0
41351,1939,Marshall,Marshall,Harrison,48203,786518,471858,347846,1040634,60397,2707253,125000,125000,111652,2337579,0,0,8022,2707253,0,2707253,0
41353,1939,Mart,First,McLennan,48309,143047,7500,308312,263103,17501,739463,50000,50000,19792,604671,0,0,15000,739463,0,739463,0
41354,1939,Mart,Farmers and Merchants,McLennan,48309,150624,30300,4687,149519,33000,368130,50000,45000,9976,263154,0,0,0,368130,0,368130,0
41355,1939,Mason,Mason,Mason,48319,316279,26939,118486,231813,18872,712389,50000,50000,7018,605371,0,0,0,712389,0,712389,0
41360,1939,McGregor,First,McLennan,48309,320720,900,74524,306424,3,702571,50000,25000,40062,587509,0,0,0,702571,0,702571,0
41362,1939,McKinney,Collin County,Collin,48085,667262,452587,309401,696420,56800,2182470,150000,55000,36579,1940888,0,0,3,2182470,0,2182470,0
45015,1939,McKinney,Central,Collin,48085,669172,127142,252961,720437,52302,1822014,100000,25000,24762,1672027,0,0,225,1822014,0,1822014,0
41363,1939,McLean,American,Gray,48179,91131,52403,48440,163123,8527,363624,50000,8000,8185,297439,0,0,0,363624,0,363624,0
41366,1939,Melvin,First,McCulloch,48307,120773,0,10873,55495,4150,191291,25000,23250,761,141586,0,0,694,191291,0,191291,0
41367,1939,Memphis,First,Hall,48191,280010,22700,124704,276269,55905,759588,75000,30000,7448,647140,0,0,0,759588,0,759588,0
41370,1939,Menard,Menard,Menard,48327,301517,0,2738,187145,11609,503009,50000,11500,10883,430626,0,0,0,503009,0,503009,0
41371,1939,Mercedes,First,Hidalgo,48215,234852,18167,57356,239577,54013,603965,100000,0,1199,502766,0,0,0,603965,0,603965,0
41373,1939,Merkel,Farmers and Merchants,Taylor,48441,265965,30450,30175,323359,2501,652450,50000,21000,5617,575833,0,0,0,652450,0,652450,0
41374,1939,Mertzon,First,Irion,48235,346000,0,2250,691311,1640,1041201,25000,50000,41768,924433,0,0,0,1041201,0,1041201,0
41375,1939,Mesquite,First,Dallas,48113,171635,4800,8450,109080,9505,303470,50000,10000,3799,239347,0,0,324,303470,0,303470,0
41376,1939,Mexia,City,Limestone,48293,64620,146600,145189,258776,44999,660184,50000,15000,15453,579731,0,0,0,660184,0,660184,0
41377,1939,Mexia,Prendergast-Smith,Limestone,48293,138001,7250,98341,344754,55946,644292,50000,50000,6762,537530,0,0,0,644292,0,644292,0
41379,1939,Midland,Midland,Midland,48329,559571,87366,75532,896789,30028,1649286,75000,45000,15321,1506465,0,0,7500,1649286,0,1649286,0
41378,1939,Midland,First,Midland,48329,1281829,33068,1184662,1419905,106286,4025750,100000,100000,174363,3651387,0,0,0,4025750,0,4025750,0
42036,1939,Midlothian,First,Ellis,48139,130871,25965,34087,188442,3900,383265,25000,25000,13125,320140,0,0,0,383265,0,383265,0
41381,1939,Milford,First,Ellis,48139,48774,21600,10346,102418,2975,186113,25000,5615,3143,152355,0,0,0,186113,0,186113,0
41383,1939,Mineola,First,Wood,48499,285651,49500,194571,405691,17500,952913,75000,50000,4475,822566,0,0,872,952913,0,952913,0
41386,1939,Mineral Wells,State,Palo Pinto,48363,238060,151850,229258,587288,71930,1278386,100000,52000,11838,1114548,0,0,0,1278386,0,1278386,0
41385,1939,Mineral Wells,City,Palo Pinto,48363,370941,97086,353024,315085,20004,1156140,100000,44000,22161,989979,0,0,0,1156140,0,1156140,0
41387,1939,Mission,First,Hidalgo,48215,287324,90200,26543,203072,41100,648239,50000,10000,4104,584135,0,0,0,648239,0,648239,0
41388,1939,Moody,First,McLennan,48309,189983,27800,59877,123323,11340,412323,50000,28200,16320,317803,0,0,0,412323,0,412323,0
41390,1939,Moran,Moran,Shackelford,48417,101602,0,2900,54853,6948,166303,25000,3500,2707,135096,0,0,0,166303,0,166303,0
42035,1939,Mount Calm,First,Hill,48217,42211,2192,7454,55645,1841,109343,25000,5000,10284,69059,0,0,0,109343,0,109343,0
41392,1939,Mount Pleasant,First,Titus,48449,160918,144285,112648,483544,14800,916195,50000,10000,22214,832703,0,0,1278,916195,0,916195,0
41393,1939,Mount Vernon,First,Franklin,48159,165483,52973,78953,249790,11434,558633,50000,45000,1976,461657,0,0,0,558633,0,558633,0
42021,1939,Munday,First,Knox,48275,220741,72080,39569,342966,12740,688096,25000,25000,2277,635819,0,0,0,688096,0,688096,0
41396,1939,Nacogdoches,Stone Fort,Nacogdoches,48347,733894,192750,673494,888807,80939,2569884,100000,125000,70750,2268634,0,0,5500,2569884,0,2569884,0
45016,1939,Nacogdoches,Commercial,Nacogdoches,48347,737827,69700,450550,456398,52979,1767454,100000,100000,50357,1514740,0,0,2357,1767454,0,1767454,0
41397,1939,Naples,Morris County,Morris,48343,87069,12700,20342,243054,8550,371715,50000,22500,2450,296765,0,0,0,371715,0,371715,0
41398,1939,Navasota,First,Grimes,48185,345247,119130,244732,847113,32779,1589001,100000,100000,39919,1349082,0,0,0,1589001,0,1589001,0
41402,1939,New Boston,First,Bowie,48037,100792,36250,209512,238885,3,585442,30000,30000,10650,514252,0,0,540,585442,0,585442,0
41404,1939,New Braunfels,First,Comal,48091,391366,23100,481613,453186,88437,1437702,100000,100000,46245,1191457,0,0,0,1437702,0,1437702,0
45017,1939,Newcastle,Farmers,Young,48503,106807,7124,21393,127579,7613,270516,50000,5000,8194,207039,0,0,283,270516,0,270516,0
41406,1939,Newton,First,Newton,48351,81046,30000,251604,163383,3341,529374,30000,30000,8740,457634,0,0,3000,529374,0,529374,0
41409,1939,Nocona,Peoples,Montague,48337,144610,29800,3172,177122,12235,366939,50000,3800,358,312781,0,0,0,366939,0,366939,0
41408,1939,Nocona,Farmers and Merchants,Montague,48337,255433,15000,150058,323678,59542,803711,125000,29050,57,649604,0,0,0,803711,0,803711,0
41410,1939,Nordheim,First,De Witt,48123,35139,55775,17530,116080,14500,239024,25000,8150,572,205302,0,0,0,239024,0,239024,0
41411,1939,Normangee,First,Leon,48289,110206,25800,22404,100852,9842,269104,25000,5000,10720,228384,0,0,0,269104,0,269104,0
41908,1939,Odessa,First,Ector,48135,301642,128098,328019,819817,17000,1594576,25000,65000,7500,1493326,0,0,3750,1594576,0,1594576,0
41415,1939,Odonnell,First,Lynn,48305,100086,0,14107,281968,8000,404161,40000,10000,500,351301,0,0,2360,404161,0,404161,0
41416,1939,Oglesby,First,Coryell,48099,80794,1300,14089,45260,6000,147443,25000,8000,1044,113399,0,0,0,147443,0,147443,0
41417,1939,Olney,First,Young,48503,469147,22500,512020,373832,18001,1395500,50000,130000,26294,1189206,0,0,0,1395500,0,1395500,0
41420,1939,Orange,Orange,Orange,48361,299443,459962,77616,4757329,76560,5670910,200000,200000,75594,5186095,0,0,9221,5670910,0,5670910,0
42031,1939,Orange,First,Orange,48361,344921,271705,563345,1599385,12763,2792119,100000,200000,41174,2450945,0,0,0,2792119,0,2792119,0
41421,1939,Ozona,Ozona,Crockett,48105,605145,85950,4100,595769,22919,1313883,100000,38000,53978,1111905,0,0,10000,1313883,0,1313883,0
41423,1939,Paducah,Security,Cottle,48101,349386,100225,95821,631989,17001,1194422,75000,56500,8000,1052922,0,0,2000,,,1194422,-1194422
41424,1939,Palestine,First,Anderson,48001,164200,15000,57202,194835,19907,451144,75000,25800,11573,321358,0,0,17413,451144,0,451144,0
41425,1939,Palestine,East Texas,Anderson,48001,283699,253225,211026,472252,14001,1234203,100000,100000,24216,1009987,0,0,0,1234203,0,1234203,0
41426,1939,Palestine,Royall,Anderson,48001,575342,226381,304676,1037700,28259,2172358,100000,200000,10346,1862012,0,0,0,2172358,0,2172358,0
41427,1939,Pampa,First,Gray,48179,1117648,460604,142975,2423432,27589,4172248,123000,115000,45593,3883524,0,0,5131,4172248,0,4172248,0
41429,1939,Panhandle,First,Carson,48065,298252,22800,78796,283595,17334,700777,50000,10000,15975,624802,0,0,0,700777,0,700777,0
42011,1939,Paris,Liberty,Lamar,48277,740085,74500,162002,967156,95147,2038890,100000,50000,6797,1882093,0,0,0,2038890,0,2038890,0
41431,1939,Paris,First,Lamar,48277,1017691,224595,407494,1316728,221200,3187708,250660,20000,44000,2867343,0,0,5705,3187708,0,3187708,0
41436,1939,Pecos,First,Reeves,48389,232891,90800,54040,621467,2,999200,50000,41000,3000,905200,0,0,0,999200,0,999200,0
41439,1939,Perryton,Perryton,Ochiltree,48357,97576,49500,900,48044,5000,201020,25000,5000,2476,168544,0,0,0,201020,0,201020,0
41438,1939,Perryton,First,Ochiltree,48357,298297,44377,13908,267250,7851,631683,50000,10000,10960,560723,0,0,0,631683,0,631683,0
41442,1939,Pilot Point,Pilot Point,Denton,48121,145590,32940,109957,145204,6335,440026,60000,24500,14173,340353,0,0,1000,440026,0,440026,0
41444,1939,Pittsburg,Pittsburg,Camp,48063,129139,40574,100968,103144,20401,394226,50000,10000,5973,327355,0,0,898,394226,0,394226,0
41446,1939,Plainview,Plainview,Hale,48189,581206,173510,68657,629184,1002,1453559,100000,12000,12469,1329090,0,0,0,,,1453559,-1453559
42015,1939,Plano,First,Collin,48085,300017,57500,71159,141945,17500,588121,50000,15000,6000,517121,0,0,0,588121,0,588121,0
42023,1939,Pleasanton,First,Atascosa,48013,186969,74972,41086,266653,6319,575999,25000,9000,11310,530689,0,0,0,575999,0,575999,0
41450,1939,Port Arthur,First,Jefferson,48245,1343202,654688,597631,3961576,267457,6824554,100000,400000,155051,6158197,0,0,11306,6824554,0,6824554,0
41451,1939,Port Arthur,Merchants,Jefferson,48245,1745187,221374,317602,2440583,137235,4861981,200000,200000,169053,4287917,0,0,5011,4861981,0,4861981,0
41452,1939,Port Neches,First,Jefferson,48245,382405,22750,11723,391353,14699,822930,50000,15000,25554,732376,0,0,0,822930,0,822930,0
41453,1939,Post,First,Garza,48169,249869,44719,120694,586163,14501,1015946,50000,22500,33579,900023,0,0,9844,1015946,0,1015946,0
41455,1939,Poth,First,Wilson,48493,91288,2675,30977,119699,9000,253639,30000,7000,6355,210284,0,0,0,253639,0,253639,0
41458,1939,Quanah,Security,Hardeman,48197,218006,0,45286,328433,24000,615725,50000,50000,4800,507925,0,0,3000,615725,0,615725,0
41457,1939,Quanah,First,Hardeman,48197,248859,82741,124978,285667,30899,773144,100000,26000,15000,632144,0,0,0,773144,0,773144,0
41459,1939,Quitaque,First,Briscoe,48045,95263,30000,37025,295340,3101,460729,25000,8000,22478,405251,0,0,0,460729,0,460729,0
41460,1939,Quitman,Texas,Wood,48499,120691,3500,99866,151804,6350,382211,50000,27400,471,304340,0,0,0,382211,0,382211,0
41462,1939,Raymondville,First,Willacy,48489,136161,57500,95846,337571,4251,631329,50000,0,14429,566431,0,0,469,631329,0,631329,0
41463,1939,Reagan,First,Falls,48145,53786,0,16009,64177,1700,135672,25000,25000,5628,80044,0,0,0,135672,0,135672,0
41464,1939,Refugio,First,Refugio,48391,384491,422500,216846,1711133,19000,2753970,100000,100000,101763,2452207,0,0,0,2753970,0,2753970,0
41465,1939,Rhome,First,Wise,48497,44933,25300,15733,54962,1500,142428,25000,3500,51,111593,0,0,2284,142428,0,142428,0
41466,1939,Richland,First,Navarro,48349,85496,5000,6361,115718,6697,219272,30000,30000,1229,158043,0,0,0,219272,0,219272,0
41468,1939,Richmond,Fort Bend,Fort Bend,48157,112201,57175,35488,144788,1501,351153,25000,4000,2554,319599,0,0,0,351153,0,351153,0
41467,1939,Richmond,First,Fort Bend,48157,146178,308143,172676,917642,746,1545385,50000,50000,54378,1391006,0,0,1,1545385,0,1545385,0
45018,1939,Robstown,Robstown,Nueces,48355,162574,27700,38413,254801,16000,499488,50000,5000,18067,426421,0,0,0,499488,0,499488,0
41473,1939,Robstown,State,Nueces,48355,416523,0,24959,588884,18003,1048369,50000,20000,19416,951453,0,0,7500,1048369,0,1048369,0
41476,1939,Rockport,First,Aransas,48007,61322,2100,115315,257328,7500,443565,25000,20000,6023,392542,0,0,0,443565,0,443565,0
42000,1939,Rockwall,First,Rockwall,48397,59488,16800,65246,186150,14264,341948,50000,7000,5992,278956,0,0,0,341948,0,341948,0
41479,1939,Rogers,First,Bell,48027,38374,123800,103361,129236,10000,404771,50000,22500,1604,330667,0,0,0,404771,0,404771,0
41481,1939,Rosebud,First,Falls,48145,193216,45200,8351,181678,11505,439950,50000,25000,15144,349806,0,0,0,439950,0,439950,0
41482,1939,Rosebud,Planters,Falls,48145,240596,42625,64104,168643,1001,516969,50000,50000,8,415352,0,0,1609,516969,0,516969,0
41483,1939,Rosenberg,First,Fort Bend,48157,207536,82606,51680,408415,14000,764237,25000,20000,3627,715610,0,0,0,764237,0,764237,0
41484,1939,Rotan,First,Fisher,48151,215019,69100,60700,346842,7500,699161,50000,10000,7500,627075,0,0,4586,699161,0,699161,0
41485,1939,Rowena,First,Runnels,48399,131683,0,91704,157700,7305,388392,35000,35000,7409,31903,0,0,0,388392,0,109312,279080
41486,1939,Roxton,First,Lamar,48277,62060,0,1500,112950,6722,183232,50000,0,133,133099,0,0,0,183232,0,183232,0
41490,1939,Saint Jo,First,Montague,48337,79937,7500,37915,218570,15700,359622,30000,7500,151,321971,0,0,0,359622,0,359622,0
42008,1939,Saint Jo,Citizens,Montague,48337,82014,22500,3433,102850,3000,213797,25000,0,1354,187443,0,0,0,213797,0,213797,0
42024,1939,San Angelo,San Angelo,Tom Green,48451,1222072,7500,233074,1971407,338909,3772962,350000,105000,100588,3209074,0,0,8300,3772962,0,3772962,0
41493,1939,San Angelo,Central,Tom Green,48451,1303592,542950,203850,2340724,127178,4518294,375000,375000,214806,3553488,0,0,0,4518294,0,4518294,0
41492,1939,San Angelo,First,Tom Green,48451,1339284,262150,336964,1647109,47003,3632510,250000,250000,102987,3029523,0,0,0,3632510,0,3632510,0
45019,1939,San Antonio,South Texas,Bexar,48029,856484,430696,557368,2823841,548217,5216606,300000,300000,97844,4505715,0,0,13047,5216606,0,5216606,0
41910,1939,San Antonio,Fort Sam Houston,Bexar,48029,885833,23100,615415,562928,8026,2095302,100000,50000,36225,1899321,0,0,9756,2095302,0,2095302,0
41500,1939,San Antonio,San Antonio,Bexar,48029,1093632,118100,262775,2840345,155034,4469886,400000,50000,38891,3915888,0,0,65107,4469886,0,4469886,0
41496,1939,San Antonio,Commercial,Bexar,48029,1302919,250382,76341,1586686,295926,3512254,285000,115000,29459,3076586,0,0,6209,,,3512254,-3512254
41498,1939,San Antonio,Groos,Bexar,48029,1535583,1058398,1174737,2451051,363905,6583674,460000,65000,62891,5975304,0,0,20479,6583674,0,6583674,0
41497,1939,San Antonio,Frost,Bexar,48029,3566709,20900606,1819388,13472580,1022681,40781964,1200000,1000000,464937,37948237,0,0,168790,40781964,0,40781964,0
41499,1939,San Antonio,National Bank of Commerce,Bexar,48029,5307774,8114902,3193599,11102365,676859,28395499,1000000,416000,842419,26071958,0,0,65122,28395499,0,28395499,0
41495,1939,San Antonio,Alamo,Bexar,48029,5376309,5260127,942608,8334155,987378,20900577,1351000,252555,618203,18620834,0,0,57985,20900577,0,20900577,0
41501,1939,San Augustine,First,San Augustine,48405,197548,7500,267532,423613,15461,911654,65000,47000,1170,791984,0,0,6500,911654,0,911654,0
41504,1939,San Marcos,First,Hays,48209,153965,12671,228163,208379,35888,639066,60000,18000,5652,555144,0,0,270,639066,0,639066,0
41506,1939,San Saba,San Saba,San Saba,48411,172463,9500,44715,154004,11235,391917,50000,20000,3075,318842,0,0,0,391917,0,391917,0
41505,1939,San Saba,City,San Saba,48411,287155,20000,103076,377006,16109,803346,100000,45000,9972,648374,0,0,0,803346,0,803346,0
41502,1939,Sanger,First,Denton,48121,78683,7500,19475,132393,16006,254057,30000,6500,909,213648,0,0,3000,254057,0,254057,0
41911,1939,Santa Anna,Santa Anna,Coleman,48083,196206,15300,23482,188569,9600,433157,50000,12500,19759,347398,0,0,3500,433157,0,433157,0
41507,1939,Santo,First,Palo Pinto,48363,70158,0,6399,61179,3,137739,25000,11000,3068,95668,0,0,3003,137739,0,137739,0
41510,1939,Schulenburg,First,Fayette,48149,114600,55625,109624,237800,6500,524149,25000,30000,3199,465950,0,0,0,524149,0,524149,0
41511,1939,Schwertner,First,Williamson,48491,92924,10000,1121,52295,3001,159341,25000,6025,4276,122790,0,0,1250,159341,0,159341,0
45020,1939,Seguin,Nolte,Guadalupe,48187,206042,147491,291407,319669,23500,988109,60000,14500,3866,909743,0,0,0,988109,0,988109,0
41512,1939,Seguin,First,Guadalupe,48187,475118,0,399501,267966,23925,1166510,50000,50000,37133,1029377,0,0,0,1166510,0,1166510,0
41513,1939,Seymour,First,Baylor,48023,170880,52000,31042,397232,36585,687739,50000,25000,36651,575651,0,0,437,687739,0,687739,0
41514,1939,Seymour,Farmers,Baylor,48023,207681,56950,32003,316019,46133,658786,50000,25000,28829,554957,0,0,0,658786,0,658786,0
41515,1939,Shamrock,First,Wheeler,48483,197375,20900,42600,349978,28720,639573,50000,28000,17966,543607,0,0,0,639573,0,639573,0
41516,1939,Sherman,Merchants and Planters,Grayson,48181,1842142,703884,785385,1855518,319767,5506696,400000,216000,19895,4868794,0,0,2007,5506696,0,5506696,0
41517,1939,Shiner,First,Lavaca,48285,176941,32500,409155,640053,17906,1276555,50000,75000,29908,1121647,0,0,0,1276555,0,1276555,0
41520,1939,Snyder,Snyder,Scurry,48415,261692,141900,142537,807365,21388,1374882,50000,50000,52870,1222012,0,0,0,1374882,0,1374882,0
41521,1939,Sonora,First,Sutton,48435,400586,93852,305507,481399,36751,1318095,100000,100000,20238,1097857,0,0,0,1318095,0,1318095,0
42026,1939,Stamford,First,Jones,48253,410196,81800,79636,336640,13000,921272,50000,25000,9607,836665,0,0,0,921272,0,921272,0
41527,1939,Stanton,First,Martin,48317,235797,15992,12085,318329,8500,590703,25000,75000,13611,477092,0,0,0,590703,0,590703,0
41529,1939,Stephenville,Farmers First,Erath,48143,311265,360550,269480,401529,23328,1366152,100000,33000,128776,1099376,0,0,5000,1366152,0,1366152,0
41530,1939,Sterling City,First,Sterling,48431,261696,129800,4800,586332,7000,989628,60000,100000,44240,785388,0,0,0,989628,0,989628,0
41533,1939,Strawn,Strawn,Palo Pinto,48363,113454,7500,135289,147064,14936,418243,50000,4400,11600,349743,0,0,2500,418243,0,418243,0
