id,year,city,name,county,fips,loans,ussec,othsec,cchdufrm,otherassets,assets,capital,surpro,profits,totdep,circulation,billsred,otherliabs,assets_check,diff,liabs_check,diff1
41257,1933,Hillsboro,Citizens,Hill,48217,533634,348875,192480,437031,70848,1582868,200000,20000,4012,1158856,200000,0,0,1582868,0,1582868,0
41259,1933,Holland,First,Bell,48027,72211,31150,27618,128941,19754,279674,50000,10000,6023,206235,6250,0,1166,279674,0,279674,0
41260,1933,Hondo,First,Medina,48325,157083,50600,2852,113518,20444,344497,50000,968,0,221523,50000,20711,1295,344497,0,344497,0
42007,1933,Honey Grove,First,Fannin,48147,147732,175375,58615,218636,20815,621173,50000,10000,18576,490567,50000,0,2030,621173,0,621173,0
41265,1933,Houston,Harrisburg,Harris,48201,103375,60000,60726,76640,25041,325782,50000,10000,14031,231751,20000,0,0,325782,0,325782,0
41271,1933,Houston,Union,Harris,48201,3136654,5519841,1361316,11319274,1085108,22422193,1000000,750000,226510,19377124,1000000,0,68559,22422193,0,22422193,0
41270,1933,Houston,State,Harris,48201,3229230,1496650,197292,2387388,580775,7891335,600000,125000,141419,6279190,600000,0,145726,7891335,0,7891335,0
41266,1933,Houston,Houton,Harris,48201,3468689,1402050,497674,2583244,1364622,9316279,1000000,100000,49919,7265878,875000,0,25482,9316279,0,9316279,0
41269,1933,Houston,South Texas,Harris,48201,7002485,14620000,3473100,11171190,458046,36724821,1500000,500000,319791,32790970,1500000,0,114060,36724821,0,36724821,0
41267,1933,Houston,Nat. Bank of Commerce,Harris,48201,7940853,6308657,2990368,6843995,2281395,26365268,1000000,2000000,893071,21342103,987230,0,142864,26365268,0,26365268,0
41264,1933,Houston,Second,Harris,48201,8321468,6472500,1876731,8080190,463719,25214608,1000000,1000000,150163,22039301,974000,0,51144,25214608,0,25214608,0
42040,1933,Houston,First,Harris,48201,12452961,11651504,1779418,11440697,1719764,39044344,3000000,600000,227687,33135712,2000000,0,80945,39044344,0,39044344,0
41273,1933,Hubbard,First,Hill,48217,182211,50000,9000,227097,37440,505748,50000,100000,55467,250281,50000,0,0,505748,0,505748,0
41274,1933,Hughes Springs,First,Cass,48067,196326,245100,186714,64844,8986,701970,40000,40000,65064,516857,40000,0,49,701970,0,701970,0
41275,1933,Huntsville,First,Walker,48471,109011,110132,271776,145071,10994,646981,50000,15000,24815,507169,50000,0,0,646984,-3,646984,0
41907,1933,Iowa Park,State,Wichita,48485,204678,0,35800,39792,21447,301717,40000,0,664,261042,0,0,11,301717,0,301717,0
41279,1933,Irene,First,Hill,48217,57634,0,4212,17859,5938,85643,25000,0,3512,57109,0,0,22,85643,0,85643,0
41280,1933,Italy,First,Ellis,48139,91567,76192,36057,175845,19260,398921,50000,25000,20935,252986,50000,0,0,398921,0,398921,0
41282,1933,Itasca,First,Hill,48217,205947,51250,12422,201311,39103,510033,50000,40000,11841,358192,50000,0,0,510033,0,510033,0
41284,1933,Jacksboro,First,Jack,48237,114834,50100,112919,51190,26715,355758,50000,0,1762,253898,50000,0,98,355758,0,355758,0
41285,1933,Jacksboro,Jacksboro,Jack,48237,165632,26250,4933,44971,33040,274826,50000,20000,6321,179972,18450,0,83,274826,0,274826,0
41286,1933,Jacksonville,First,Cherokee,48073,464354,110500,148745,587046,36679,1347324,75000,75000,6397,1115927,75000,0,0,1347324,0,1347324,0
41287,1933,Jasper,Citizens,Jasper,48241,119755,25000,30310,27396,27334,229795,25000,20000,300,159495,25000,0,0,229795,0,229795,0
41290,1933,Jefferson,Rogers,Marion,48315,78469,89950,98975,123488,4414,395296,25000,25000,6181,339036,0,0,79,395296,0,395296,0
41292,1933,Karnes City,Karnes County,Karnes,48255,139109,50000,59584,312069,27254,588016,50000,50000,10376,452640,25000,0,0,588016,0,588016,0
41294,1933,Kaufman,Farmers and Merchants,Kaufman,48257,224488,120000,30529,135837,39989,550843,75000,25000,6669,366368,75000,0,2806,550843,0,550843,0
41295,1933,Kemp,First,Kaufman,48257,95302,19300,6545,100036,20263,241446,50000,17000,7780,147916,18750,0,0,241446,0,241446,0
41297,1933,Kenedy,First-Nichols,Karnes,48255,259933,100000,24588,396911,57580,939012,100000,25000,20191,693821,100000,0,0,839012,100000,939012,-100000
42030,1933,Kerens,First,Navarro,48349,183773,25000,3000,213288,23379,448440,50000,50000,1126,322314,25000,0,0,448440,0,448440,0
41300,1933,Kilgore,Kilgore,Gregg,48183,74655,398000,280202,727291,21996,1502144,50000,30000,14980,1360114,47050,0,0,1502144,0,1502144,0
41301,1933,Killeen,First,Bell,48027,42324,50,750,32301,15158,90583,25000,0,3132,62451,0,0,0,90583,0,90583,0
41302,1933,Kingsville,First,Kleberg,48273,68059,72399,34800,72236,7726,255220,50000,10000,1006,144214,50000,0,0,255220,0,255220,0
41307,1933,La Feria,First,Cameron,48061,49446,148438,17783,115749,37476,368892,50000,10000,11143,248049,49700,0,0,368892,0,368892,0
41308,1933,La Grange,First,Fayette,48149,130683,104349,96427,207422,40427,579308,75000,0,24279,418448,60000,0,1581,579308,0,579308,0
41315,1933,La Porte,First,Harris,48201,62379,14720,11980,39542,13352,141973,25000,0,871,116102,0,0,0,141973,0,141973,0
41305,1933,Lacoste,Lacoste,Medina,48325,46002,37850,69886,79580,11425,244743,25000,32000,1889,160854,25000,0,0,244743,0,244743,0
41309,1933,Lakeview,First,Hall,48191,20344,24576,16558,62535,8729,132742,25000,4066,329,78347,25000,0,0,132742,0,132742,0
41311,1933,Lamesa,Lamesa,Dawson,48115,118071,500,34151,110658,29076,292456,50000,15000,3008,224448,0,0,0,292456,0,292456,0
41310,1933,Lamesa,First,Dawson,48115,171246,6250,82379,153303,43551,456729,50000,10000,2474,388005,6250,0,0,456729,0,456729,0
41313,1933,Lampasas,Peoples,Lampasas,48281,139314,32000,7719,79709,8541,267283,50000,0,6599,210684,0,0,0,267283,0,267283,0
41312,1933,Lampasas,First,Lampasas,48281,225680,1800,13047,225230,38574,504331,50000,10000,5844,438487,0,0,0,504331,0,504331,0
41314,1933,Lancaster,First,Dallas,48113,33648,63800,1950,67554,4855,171807,50000,15000,6762,75001,25000,0,44,171807,0,171807,0
41317,1933,Laredo,Laredo,Webb,48479,2276518,214866,194897,429489,374587,3490357,200000,200000,202131,2503532,198770,168252,17672,3490357,0,3490357,0
41319,1933,Leonard,Leonard,Fannin,48147,58577,50000,63073,123528,29024,324202,50000,0,388,223814,50000,0,0,324202,0,324202,0
41320,1933,Levelland,First,Hockley,48219,52708,0,51019,174420,18978,297125,25000,0,2486,269639,0,0,0,297125,0,297125,0
41321,1933,Lewisville,First,Denton,48121,26569,25000,1450,61497,18471,132987,25000,0,2057,80905,25000,0,25,132987,0,132987,0
41322,1933,Liberty,First Liberty,Liberty,48291,191053,195497,103528,114577,65653,670308,75000,7500,7056,580752,0,0,0,670308,0,670308,0
41323,1933,Linden,First,Cass,48067,95221,55700,9931,112487,15153,288492,35000,10000,3811,204681,35000,0,0,288492,0,288492,0
41324,1933,Lipan,First,Hood,48221,41766,25000,4150,20197,12467,103580,25000,5000,0,48580,25000,0,0,103580,0,103580,0
41325,1933,Littlefield,First,Lamb,48279,226566,0,45668,314422,37011,623667,25000,1000,2414,594812,0,0,441,623667,0,623667,0
41326,1933,Livingston,First,Polk,48373,150685,12500,158271,354683,16352,692491,50000,50000,32241,543939,12500,0,3811,692491,0,692491,0
41329,1933,Lockhart,Lockhart,Caldwell,48055,263609,31000,79150,130727,99894,604380,200000,5000,9244,365136,25000,0,0,604380,0,604380,0
41328,1933,Lockhart,First,Caldwell,48055,393446,25000,207727,179733,68737,874643,200000,25000,13031,611612,25000,0,0,874643,0,874643,0
41330,1933,Lockney,First,Floyd,48153,106060,10000,996,41055,7445,165556,25000,0,395,88600,10000,41561,0,165556,0,165556,0
41333,1933,Longview,Rembert,Gregg,48183,332399,524500,552310,1343591,56098,2808898,100000,25000,20758,2563140,100000,0,0,2808898,0,2808898,0
41332,1933,Longview,First,Gregg,48183,858329,757081,595196,1891538,97604,4199748,100000,100000,31140,3862828,100000,0,5780,4199748,0,4199748,0
41336,1933,Lott,Lott,Falls,48145,41452,0,1200,84143,10940,137735,25000,0,2244,110491,0,0,0,137735,0,137735,0
41338,1933,Lovelady,State,Houston,48225,47762,1400,900,133346,1434,184842,25000,4900,1678,153264,0,0,0,184842,0,184842,0
41341,1933,Lubbock,Lubbock,Lubbock,48303,212229,117000,401515,466668,86211,1283623,100000,20000,7255,1056368,100000,0,0,1283623,0,1283623,0
41340,1933,Lubbock,Citizens,Lubbock,48303,607558,100250,77353,878563,123919,1787643,100000,10000,3285,1577058,97300,0,0,1787643,0,1787643,0
41339,1933,Lubbock,First,Lubbock,48303,655315,152150,75434,1058817,147761,2089477,200000,25000,227,1864250,0,0,0,2089477,0,2089477,0
41342,1933,Lufkin,Lufkin,Angelina,48005,649683,98300,98979,574178,115479,1536619,100000,75000,2531,1277344,75000,0,6744,1536619,0,1536619,0
41343,1933,Mabank,First,Kaufman,48257,170102,33000,10952,158073,11878,384006,50000,50000,50476,208530,25000,0,0,384005,1,384006,-1
41344,1933,Madisonville,First,Madison,48313,118382,62263,4833,100304,18097,303879,50000,11000,5244,225135,12500,0,0,303879,0,303879,0
41345,1933,Malakoff,First,Henderson,48213,51292,6260,23425,74987,17751,173715,25000,13000,10719,118736,6260,0,0,173715,0,173715,0
41346,1933,Marfa,Marfa,Presidio,48377,186922,70000,112291,124216,53392,546821,70000,70000,16961,317435,70000,0,2425,546821,0,546821,0
41347,1933,Marlin,First,Falls,48145,132873,102250,122000,387803,15928,760854,100000,50000,21046,489808,100000,0,0,760854,0,760854,0
41352,1933,Marshall,State,Harrison,48203,291525,145000,33445,57191,15210,542371,100000,17000,10139,315122,100000,0,110,542371,0,542371,0
41351,1933,Marshall,Marshall,Harrison,48203,677459,250350,192863,452870,102999,1676541,100000,100000,124065,1240716,100000,0,11760,1676541,0,1676541,0
41350,1933,Marshall,First,Harrison,48203,1027771,383750,424246,566672,108174,2510613,200000,100000,92986,2017378,100000,0,249,2510613,0,2510613,0
41354,1933,Mart,Farmers and Merchants,McLennan,48309,118941,61250,3419,89233,43941,316784,50000,40000,3925,182859,40000,0,0,316784,0,316784,0
41353,1933,Mart,First,McLennan,48309,356753,50000,62591,131359,38874,639577,50000,50000,26012,463565,50000,0,0,639577,0,639577,0
41355,1933,Mason,Mason,Mason,48319,214388,62200,5367,94809,23939,400703,50000,25000,2263,297772,24700,0,968,400703,0,400703,0
41356,1933,Matador,First,Motley,48345,66087,32000,1100,81019,5794,186000,30000,6000,13235,106765,30000,0,0,186000,0,186000,0
41358,1933,May,First,Brown,48049,52172,25000,1050,20964,9936,109122,25000,5000,3963,50579,24580,0,0,109122,0,109122,0
41360,1933,McGregor,First,McLennan,48309,177289,39000,15556,209505,15365,456715,50000,14000,5067,350148,37500,0,0,456715,0,456715,0
41362,1933,McKinney,Collin County,Collin,48085,429585,431050,329532,480362,137964,1808493,150000,30000,7693,1466074,150000,0,4726,1808493,0,1808493,0
41363,1933,McLean,American,Gray,48179,51039,0,6065,42647,19833,119584,25000,0,-1852,96436,0,0,0,119584,0,119584,0
41365,1933,Melissa,Melissa,Collin,48085,19153,75000,16131,87469,6055,203808,25000,10000,1299,142869,24640,0,0,203808,0,203808,0
41366,1933,Melvin,First,McCulloch,48307,77385,0,2603,63482,10040,153510,25000,20000,1828,106682,0,0,0,153510,0,153510,0
41367,1933,Memphis,First,Hall,48191,454137,100000,25816,222584,78160,880697,100000,20000,1650,654561,100000,0,4486,880697,0,880697,0
41370,1933,Menard,Menard,Menard,48327,159157,0,6880,60462,21729,248228,25000,15000,3232,204888,0,0,108,248228,0,248228,0
41371,1933,Mercedes,First,Hidalgo,48215,210814,100000,11111,66103,61679,449707,100000,0,8008,201576,98450,41673,0,449707,0,449707,0
41373,1933,Merkel,Farmers and Merchants,Taylor,48441,118535,38250,2250,343326,20772,523133,50000,10000,3974,452909,6250,0,0,523133,0,523133,0
41374,1933,Mertzon,First,Irion,48235,249317,6250,2250,80373,8542,346732,25000,50000,34945,230537,6250,0,0,346732,0,346732,0
41375,1933,Mesquite,First,Dallas,48113,91903,25000,2200,58553,19254,196910,50000,0,2061,119849,25000,0,0,196910,0,196910,0
41376,1933,Mexia,City,Limestone,48293,46989,409240,231452,447310,115619,1250610,100000,10000,7403,982099,100000,0,51108,1250610,0,1250610,0
41377,1933,Mexia,Prendergast-Smith,Limestone,48293,236489,108756,196372,229064,72023,842704,100000,10000,25000,611204,96500,0,0,842704,0,842704,0
41379,1933,Midland,Midland,Midland,48329,287409,122234,137984,145453,15002,708082,75000,25000,3352,529730,75000,0,0,708082,0,708082,0
41378,1933,Midland,First,Midland,48329,589542,81780,24667,297620,68060,1061669,100000,100000,21029,785640,15000,40000,0,1061669,0,1061669,0
42036,1933,Midlothian,First,Ellis,48139,111738,25200,4300,72707,4576,218521,25000,4000,3238,161283,25000,0,0,218521,0,218521,0
41381,1933,Milford,First,Ellis,48139,29855,1400,12080,88237,4323,135895,25000,4500,1668,104727,0,0,0,135895,0,135895,0
41383,1933,Mineola,First,Wood,48499,198702,50000,131885,224912,34039,639538,75000,25000,499,482789,50000,0,6250,639538,0,639538,0
41385,1933,Mineral Wells,City,Palo Pinto,48363,220186,146800,105812,210197,67366,750361,100000,25000,16420,508941,100000,0,0,750361,0,750361,0
41386,1933,Mineral Wells,State,Palo Pinto,48363,296791,146200,40297,99547,98049,680884,100000,25000,0,455884,100000,0,0,680884,0,680884,0
41387,1933,Mission,First,Hidalgo,48215,215003,25010,34464,47223,35020,356720,50000,0,1711,199305,25000,68311,12393,356720,0,356720,0
41388,1933,Moody,First,McLennan,48309,116300,87500,11100,207433,18665,440998,50000,25000,19108,296890,50000,0,0,440998,0,440998,0
41390,1933,Moran,Moran,Shackelford,48417,44586,0,5471,32474,8333,90864,25000,2500,3018,60281,0,0,65,90864,0,90864,0
42035,1933,Mount Calm,First,Hill,48217,35173,25000,900,64351,4280,129704,25000,5000,1714,72220,25000,0,770,129704,0,129704,0
41392,1933,Mount Pleasant,First,Titus,48449,212081,9550,40895,47812,29661,339999,75000,0,663,264336,0,0,0,339999,0,339999,0
41393,1933,Mount Vernon,First,Franklin,48159,133115,67980,22290,127179,15836,366400,50000,10000,14396,249504,42500,0,0,366400,0,366400,0
42021,1933,Munday,First,Knox,48275,133159,0,1175,400883,13837,549054,25000,1500,3512,519042,0,0,0,549054,0,549054,0
41396,1933,Nacogdoches,Stone Fort,Nacogdoches,48347,718855,132250,188743,399747,40131,1479726,100000,110000,25000,1144726,100000,0,0,1479726,0,1479726,0
41397,1933,Naples,Morris County,Morris,48343,87110,41200,6165,83451,15325,233251,50000,16500,4604,122147,40000,0,0,233251,0,233251,0
41398,1933,Navasota,First,Grimes,48185,373707,130750,171017,409179,66688,1151341,100000,100000,21608,847567,81960,0,206,1151341,0,1151341,0
41401,1933,Nevada,First,Collin,48085,73990,0,4910,15810,29500,124210,25000,11220,0,55470,0,0,32520,124210,0,124210,0
41402,1933,New Boston,First,Bowie,48037,81539,15000,62604,79033,18604,256780,30000,20000,2580,188621,15000,0,579,256780,0,256780,0
41404,1933,New Braunfels,First,Comal,48091,279291,152358,316499,206250,154687,1109085,100000,100000,41617,767468,100000,0,0,1109085,0,1109085,0
41406,1933,Newton,First,Newton,48351,56371,6000,153452,91233,6482,313538,30000,15000,4156,264382,0,0,0,313538,0,313538,0
41407,1933,Nixon,Nixon,Gonzales,48177,19805,0,1404,33233,2616,57058,25000,0,477,31581,0,0,0,57058,0,57058,0
41409,1933,Nocona,Peoples,Montague,48337,112714,96600,1889,118868,17957,348028,50000,1000,867,246161,50000,0,0,348028,0,348028,0
41408,1933,Nocona,Farmers and Merchants,Montague,48337,274726,70100,34500,124934,83198,587458,125000,25000,20,397282,40000,0,156,587458,0,587458,0
41410,1933,Nordheim,First,De Witt,48123,22727,25200,36500,104956,21461,210844,25000,7250,811,177783,0,0,0,210844,0,210844,0
41411,1933,Normangee,First,Leon,48289,43462,30000,5771,49713,17909,146855,25000,5000,289,91566,25000,0,0,146855,0,146855,0
41908,1933,Odessa,First,Ector,48135,49110,28500,31460,94831,2570,206471,25000,5000,2700,148771,25000,0,0,206471,0,206471,0
41415,1933,Odonnell,First,Lynn,48305,32996,0,5824,193362,25748,257930,25000,5000,2300,225630,0,0,0,257930,0,257930,0
41416,1933,Oglesby,First,Coryell,48099,31756,3500,4000,77810,8293,125359,25000,5000,535,94824,0,0,0,125359,0,125359,0
41418,1933,Olney,City,Young,48503,119834,65000,37690,159784,38817,421125,60000,15000,14725,271400,60000,0,0,421125,0,421125,0
41417,1933,Olney,First,Young,48503,144411,95900,211357,278773,41609,772050,50000,50000,30789,591261,50000,0,0,772050,0,772050,0
42031,1933,Orange,First,Orange,48361,292130,309858,463830,338025,68736,1472579,100000,50000,23709,1198323,100000,0,547,1472579,0,1472579,0
41420,1933,Orange,Orange,Orange,48361,498212,325150,324292,1757369,94965,2999988,200000,200000,8047,2539204,50000,0,2737,2999988,0,2999988,0
41421,1933,Ozona,Ozona,Crockett,48105,504112,75000,8492,415825,16680,1020109,100000,25000,52858,767251,75000,0,0,1020109,0,1020109,0
41422,1933,Paducah,First,Cottle,48101,427834,151331,97392,609421,24145,1310123,75000,50000,0,1145123,40000,0,0,1310123,0,1310123,0
41424,1933,Palestine,First,Anderson,48001,114015,75210,22555,188194,28189,428163,75000,25000,919,252244,75000,0,0,428163,0,428163,0
41425,1933,Palestine,East Texas,Anderson,48001,173898,326800,207133,452724,35583,1196138,150000,50000,16800,825131,150000,0,4207,1196138,0,1196138,0
41426,1933,Palestine,Royall,Anderson,48001,589250,189246,152315,695635,61021,1687467,100000,200000,5577,1281890,100000,0,0,1687467,0,1687467,0
41427,1933,Pampa,First,Gray,48179,1032451,226860,135909,504071,81883,1981174,50000,50000,14134,1860780,6260,0,0,1981174,0,1981174,0
41429,1933,Panhandle,First,Carson,48065,137913,1020,4750,142760,9656,296099,50000,1000,594,244505,0,0,0,296099,0,296099,0
42011,1933,Paris,Liberty,Lamar,48277,396394,34100,155698,197256,90081,873529,100000,0,5146,768362,0,0,21,873529,0,873529,0
41431,1933,Paris,First,Lamar,48277,1150185,307850,630418,360950,246123,2695526,450000,0,2455,1943071,300000,0,0,2695526,0,2695526,0
41436,1933,Pecos,First,Reeves,48389,143770,117750,19949,213818,3464,498751,50000,25000,4981,368655,50000,0,115,498751,0,498751,0
41437,1933,Perrin,First,Jack,48237,45652,0,1150,56716,5664,109182,25000,12500,374,71308,0,0,0,109182,0,109182,0
41439,1933,Perryton,Perryton,Ochiltree,48357,25003,25200,9416,50444,5535,115598,25000,5000,140,85458,0,0,0,115598,0,115598,0
41438,1933,Perryton,First,Ochiltree,48357,189436,19485,10350,45506,8531,273308,30000,30000,2474,135284,7500,67933,117,273308,0,273308,0
41442,1933,Pilot Point,Pilot Point,Denton,48121,103781,70000,99292,56397,16568,346038,60000,20000,10284,240468,15200,0,86,346038,0,346038,0
41444,1933,Pittsburg,Pittsburg,Camp,48063,189330,50050,11289,18286,24759,293714,50000,0,3120,190543,50000,0,51,293714,0,293714,0
42015,1933,Plano,First,Collin,48085,166088,90500,78690,83549,33056,451883,50000,10000,6200,335683,50000,0,0,451883,0,451883,0
42023,1933,Pleasanton,First,Atascosa,48013,80497,26664,22181,93050,9447,231839,25000,5000,675,201164,0,0,0,231839,0,231839,0
41451,1933,Port Arthur,Merchants,Jefferson,48245,1131403,470527,153761,914862,191593,2862146,100000,200000,147577,2412270,0,0,2299,2862146,0,2862146,0
41450,1933,Port Arthur,First,Jefferson,48245,1322284,376796,336171,1357493,373047,3765791,100000,400000,125951,3034975,100000,0,4865,3765791,0,3765791,0
41452,1933,Port Neches,First,Jefferson,48245,189277,25000,26852,96424,14575,352128,25000,15000,6015,281113,25000,0,0,352128,0,352128,0
41453,1933,Post,First,Garza,48169,228855,120000,55176,405815,27784,837630,50000,0,3744,733886,50000,0,0,837630,0,837630,0
41455,1933,Poth,First,Wilson,48493,53369,16250,28958,68811,12185,179573,25000,5000,1431,131892,16250,0,0,179573,0,179573,0
41456,1933,Purdon,First,Navarro,48349,34019,0,1050,29599,11623,76291,25000,0,-217,51385,0,123,0,76291,0,76291,0
41458,1933,Quanah,Security,Hardeman,48197,102467,19829,28925,390839,29037,571098,50000,50000,1698,469400,0,0,0,571097,1,571098,-1
41457,1933,Quanah,First,Hardeman,48197,240850,173636,36744,364288,52455,867973,100000,34000,2114,683059,48800,0,0,867973,0,867973,0
41459,1933,Quitaque,First,Briscoe,48045,61614,0,900,228182,31008,321704,25000,5000,17985,273719,0,0,0,321704,0,321704,0
41460,1933,Quitman,Texas,Wood,48499,92436,100,60320,89975,17616,260447,50000,25000,2427,183020,0,0,0,260447,0,260447,0
41462,1933,Raymondville,First,Willacy,48489,140356,0,29212,31783,8540,209891,50000,5000,3788,146096,0,5007,0,209891,0,209891,0
41463,1933,Reagan,First,Falls,48145,63401,2500,11730,45772,2162,125565,25000,25000,4500,71065,0,0,0,125565,0,125565,0
41464,1933,Refugio,First,Refugio,48391,196011,642856,204669,615800,29625,1688961,100000,50000,15926,1522803,0,0,232,1688961,0,1688961,0
41465,1933,Rhome,First,Wise,48497,32127,0,750,66421,5971,105269,25000,0,1202,79026,0,0,41,105269,0,105269,0
41466,1933,Richland,First,Navarro,48349,36730,50,15321,207381,6617,266099,30000,30000,3822,202277,0,0,0,266099,0,266099,0
41468,1933,Richmond,Fort Bend,Fort Bend,48157,9137,61039,29846,100395,4338,204755,25000,1750,316,177689,0,0,0,204755,0,204755,0
41467,1933,Richmond,First,Fort Bend,48157,82068,113150,228892,390912,2078,817100,50000,50000,37482,654618,25000,0,0,817100,0,817100,0
41473,1933,Robstown,State,Nueces,48355,172869,0,28155,130185,25637,356846,50000,15000,12241,279605,0,0,0,356846,0,356846,0
41474,1933,Rochelle,Rochelle,McCulloch,48307,41000,0,250,4000,6750,52000,25000,90,0,24000,0,0,2910,52000,0,52000,0
41476,1933,Rockport,First,Aransas,48007,36681,26000,65446,48793,12590,189510,25000,5000,1478,133032,25000,0,0,189510,0,189510,0
42000,1933,Rockwall,First,Rockwall,48397,110360,27400,12775,76860,22896,250291,25000,0,1136,199155,25000,0,0,250291,0,250291,0
41479,1933,Rogers,First,Bell,48027,53026,100000,117205,97760,21942,389933,50000,20000,654,269279,50000,0,0,389933,0,389933,0
41481,1933,Rosebud,First,Falls,48145,166450,41000,25500,152590,25226,410766,50000,30000,1226,289540,40000,0,0,410766,0,410766,0
41482,1933,Rosebud,Planters,Falls,48145,395610,22500,17824,106510,4940,547384,50000,50000,468,433705,12500,0,711,547384,0,547384,0
41483,1933,Rosenberg,First,Fort Bend,48157,74248,48000,38852,169994,18030,349124,25000,10000,1907,312103,0,0,114,349124,0,349124,0
41484,1933,Rotan,First,Fisher,48151,109957,12500,8358,273580,15529,419924,30000,5000,9857,362567,12500,0,0,419924,0,419924,0
41485,1933,Rowena,First,Runnels,48399,215494,51743,2100,111367,10418,391122,35000,35000,1640,319482,0,0,0,391122,0,391122,0
41486,1933,Roxton,First,Lamar,48277,91510,20000,1800,30398,12662,156370,30000,0,1103,105267,20000,0,0,156370,0,156370,0
42008,1933,Saint Jo,Citizens,Montague,48337,52867,15000,5209,57071,6898,137045,25000,0,248,111797,0,0,0,137045,0,137045,0
41490,1933,Saint Jo,First,Montague,48337,94355,30050,5620,129439,26696,286160,30000,15000,1326,209834,30000,0,0,286160,0,286160,0
41492,1933,San Angelo,First,Tom Green,48451,1147813,440900,64470,593634,108190,2355007,250000,250000,68332,1626675,160000,0,0,2355007,0,2355007,0
42024,1933,San Angelo,San Angelo,Tom Green,48451,1282087,0,363453,579669,140186,2365395,400000,60000,4406,1887821,0,0,13168,2365395,0,2365395,0
41493,1933,San Angelo,Central,Tom Green,48451,1667778,505000,438825,1544467,246755,4402825,500000,250000,257602,2900121,494600,0,502,4402825,0,4402825,0
41910,1933,San Antonio,Fort Sam Houston,Bexar,48029,108252,153160,177439,178745,12686,630282,100000,5500,3928,416504,100000,0,4350,630282,0,630282,0
41500,1933,San Antonio,San Antonio,Bexar,48029,795571,432000,88187,2570114,249544,4135416,500000,62000,11016,3187241,362890,0,12269,4135416,0,4135416,0
41498,1933,San Antonio,Groos,Bexar,48029,1252706,295200,282935,1116766,408517,3356124,350000,50000,20021,2686103,250000,0,0,3356124,0,3356124,0
41495,1933,San Antonio,Alamo,Bexar,48029,3573672,3254531,994082,2581034,2160789,12564108,2000000,500000,195800,8779000,983200,0,106108,12564108,0,12564108,0
41499,1933,San Antonio,National Bank of Commerce,Bexar,48029,3906190,2903541,1122609,3274916,702371,11909627,600000,400000,182979,10084898,600000,0,41750,11909627,0,11909627,0
41497,1933,San Antonio,Frost,Bexar,48029,4971450,8498400,2071394,6084247,1394087,23019578,1200000,800000,118732,19589767,1200000,0,111079,23019578,0,23019578,0
41501,1933,San Augustine,First,San Augustine,48405,268324,16250,120268,156140,25313,586295,65000,35000,7478,462887,15930,0,0,586295,0,586295,0
41504,1933,San Marcos,First,Hays,48209,124239,61400,37285,158396,56145,437465,60000,0,4580,282536,60000,0,30349,437465,0,437465,0
41506,1933,San Saba,San Saba,San Saba,48411,137458,0,2701,49840,17545,207544,50000,5000,2702,149842,0,0,0,207544,0,207544,0
41505,1933,San Saba,City,San Saba,48411,211974,0,47520,90982,16458,366934,100000,0,7441,259344,0,0,149,366934,0,366934,0
41502,1933,Sanger,First,Denton,48121,118859,25000,1800,25951,15445,187055,30000,10000,176,121807,25000,0,72,187055,0,187055,0
41911,1933,Santa Anna,Santa Anna,Coleman,48083,101797,8450,1800,173474,15894,301415,50000,10000,14476,226939,0,0,0,301415,0,301415,0
41507,1933,Santo,First,Palo Pinto,48363,46158,35000,5630,29206,5436,121430,25000,3500,206,67283,25000,0,441,121430,0,121430,0
41510,1933,Schulenburg,First,Fayette,48149,157017,29650,32750,222876,21956,464249,25000,35000,9442,369731,25000,0,76,464249,0,464249,0
41511,1933,Schwertner,First,Williamson,48491,45450,47750,1344,37554,4980,137078,25000,5000,2353,78475,25000,0,1250,137078,0,137078,0
41512,1933,Seguin,First,Guadalupe,48187,192620,50000,175791,157959,34472,610842,50000,20000,4318,486524,50000,0,0,610842,0,610842,0
41514,1933,Seymour,Farmers,Baylor,48023,229140,22500,23889,159608,59005,494142,50000,0,10271,421371,12500,0,0,494142,0,494142,0
41513,1933,Seymour,First,Baylor,48023,247292,30075,9390,89489,71549,447795,75000,0,7354,340441,25000,0,0,447795,0,447795,0
41515,1933,Shamrock,First,Wheeler,48483,203484,0,2588,214827,48299,469198,25000,30000,12793,401301,0,0,104,469198,0,469198,0
41516,1933,Sherman,Merchants and Planters,Grayson,48181,2144324,1136324,290999,1415630,400563,5387840,800000,200000,22009,3941220,399997,0,24614,5387840,0,5387840,0
41517,1933,Shiner,First,Lavaca,48285,121569,40000,205778,544633,20319,932299,50000,75000,17651,749628,40000,0,20,932299,0,932299,0
41520,1933,Snyder,Snyder,Scurry,48415,325831,98461,36534,563504,75400,1099730,100000,25000,11605,923125,40000,0,0,1099730,0,1099730,0
41521,1933,Sonora,First,Sutton,48435,459230,100000,47224,117046,41309,764809,100000,100000,22602,442207,100000,0,0,764809,0,764809,0
41522,1933,Sour Lake,Citizens,Hardin,48199,99197,99296,45272,68445,10769,322979,50000,10000,10056,202923,50000,0,0,322979,0,322979,0
41523,1933,Spearman,First,Hansford,48195,14933,30000,11577,45887,5138,107535,25000,5000,394,77141,0,0,0,107535,0,107535,0
41525,1933,Spur,Spur,Dickens,48125,314120,0,144390,38640,49150,546300,100000,22230,0,339740,0,0,84330,546300,0,546300,0
