id,year,city,name,county,fips,loans,ussec,othsec,cchdufrm,otherassets,assets,assets_check,diffA,capital,surpro,profits,totdep,circulation,billsred,otherliabs,liabs_check,diffL
1512,1939,valley stream,valley stream nb and tc,Nassau,36059,1198098,680369,898157,580984,139048,3496656,3496656,0,525000,0,-62313,2992084,0,0,41885,3496656,0
1513,1939,vernon,nb,Oneida,36065,176090,121385,284208,84503,10395,676581,676581,0,65000,32500,8356,570072,0,0,653,676581,0
1514,1939,walden,first nb and tc,Orange,36071,336948,40100,99309,437953,38489,952799,952799,0,100000,28000,26449,790307,0,0,8043,952799,0
1515,1939,wallkill,wallkill,Ulster,36111,789236,75373,50925,94740,35290,1045564,1045564,0,72500,100000,30262,829653,0,0,13149,1045564,0
1516,1939,walton,first nb and tc,Delaware,36025,1276763,519486,151291,413404,63356,2424300,2424300,0,130000,76000,52461,2151492,0,0,14347,2424300,0
1517,1939,wappingers falls,nb,Dutchess,36027,184458,84656,109770,414918,32700,826502,826502,0,50000,50000,64451,656185,0,0,5866,826502,0
1518,1939,warrensburg,emerson nb,Warren,36113,671930,58200,186097,215824,75899,1207950,1207950,0,100000,50000,8790,1049078,0,0,82,1207950,0
1520,1939,warwick,first,Orange,36071,563719,196433,523577,597522,55259,1936510,1936510,0,100000,100000,97226,1630238,0,0,9046,1936510,0
1627,1939,washingtonville,central,Orange,36071,159485,271045,18460,111764,2660,563414,563414,0,50000,12200,8296,491418,0,0,1500,563414,0
1522,1939,waterloo,first,Seneca,36099,409101,518572,456618,513561,48943,1946795,1946795,0,144200,56000,89349,1650518,0,0,6728,1946795,0
1523,1939,watertown,jefferson county,Jefferson,36045,1864737,859086,957526,1070792,744219,5496360,5496360,0,399000,53515,107639,4932916,0,0,3290,5496360,0
1524,1939,watertown,watertown,Jefferson,36045,1758738,1028292,670863,1214742,219500,4892135,4892135,0,316600,103400,75126,4389809,0,0,7200,4892135,0
1525,1939,waterville,nb,Oneida,36065,384315,170136,288568,241696,18323,1103038,1103038,0,185000,0,-6975,924970,0,0,43,1103038,0
1526,1939,watervliet,nb,Albany,36001,685253,1077962,76150,469646,196720,2505731,2505731,0,155000,31000,55074,2264649,0,0,8,2505731,0
1527,1939,watkins glen,watkins glen,Schuyler ,36097,366977,850678,275223,171758,45072,1709708,1709708,0,100000,50000,101050,1433658,0,25000,0,1709708,0
1530,1939,wayland,first,Steuben,36101,482922,311566,147916,244973,16310,1203687,1203687,0,95900,50000,46296,1011491,0,0,0,1203687,0
1532,1939,weedsport,first,Cayuga,36011,338561,124355,270212,408088,6105,1147321,1147321,0,25000,85000,58246,979074,0,0,1,1147321,0
1533,1939,wells,hamilton county,Hamilton,36041,58694,0,397793,240745,13952,711184,711184,0,50000,25000,77104,559080,0,0,0,711184,0
1534,1939,wellsville,citizens,Allegany,36003,700990,137476,286760,473866,89422,1688514,1688514,0,200000,21000,23077,1439205,0,0,5232,1688514,0
1535,1939,westbury,whealtey hills,Nassau,36059,306107,287636,306653,304382,18661,1223439,1223439,0,100000,60000,9477,1053958,0,0,4,1223439,0
1537,1939,westfield,nb,Chautauqua,36013,418802,310150,155152,615834,165639,1665577,1665577,0,137500,0,-14323,1542400,0,0,0,1665577,0
1538,1939,west hempstead,west hempstead,Nassau,36059,1153665,61870,201416,538493,83487,2038931,2038931,0,68800,32000,50296,1754828,0,0,133007,2038931,0
1539,1939,westport,lake champlain,Essex,36031,386683,10500,106065,337499,7850,848597,848597,0,25000,50000,7911,763716,0,0,1970,848597,0
1541,1939,west winfield,west winfield,Herkimer,36043,203610,85283,242910,141414,31151,704368,704368,0,50000,15000,11820,627128,0,0,420,704368,0
1542,1939,whitehall,merchants,Washington,36115,304728,95690,340724,613137,57435,1411714,1411714,0,112000,50000,50551,1198163,0,0,1000,1411714,0
1544,1939,white plains,peoples nb and tc,Westchester,36119,1663884,2041858,581967,1284623,445284,6017616,6017616,0,350000,111000,84832,5453747,0,0,18037,6017616,0
1545,1939,whitesboro,whitestown,Oneida,36065,333367,176916,49857,239741,38805,838686,838686,0,93380,6620,13227,725459,0,0,0,838686,0
1546,1939,whitesville,first,Allegany,36003,242071,25800,62296,51815,2500,384482,384482,0,25000,25000,11292,322190,0,0,1000,384482,0
1547,1939,whitney point,first,Broome,36007,277742,83625,96049,131306,12660,601382,601382,0,50000,13000,16007,522080,0,0,295,601382,0
1549,1939,willsboro,essex co,Essex,36031,147669,75674,81298,247929,5958,558528,558528,0,25000,25000,45158,462620,0,0,750,558528,0
1551,1939,windsor,windsor,Broome,36007,128972,53800,163835,45663,8475,400745,400745,0,25000,25000,14531,335464,0,0,750,400745,0
1552,1939,winthrop,first,St Lawrence,36089,270233,71029,28265,79667,12194,461388,461388,0,52960,3296,5397,399735,0,0,0,461388,0
1553,1939,wolcott,first,Wayne,36117,493985,39111,381301,211635,20322,1146354,1146354,0,85000,10000,25408,1025946,0,0,0,1146354,0
1555,1939,woodridge,first,Sullivan,36105,360522,13600,35174,205978,44018,659292,659292,0,69000,25000,7073,558211,0,0,8,659292,0
1558,1939,yonkers,central,Westchester,36119,3397339,811889,565766,2098100,131914,7005008,7005008,0,350000,425000,241526,5984545,0,0,3937,7005008,0
1559,1939,yonkers,yonkers nb and tc,Westchester,36119,1437422,4637609,205256,3314829,202136,9797252,9797252,0,550000,200000,106465,8939157,0,0,1630,9797252,0
1701,1939,cortland,first,Cortland,36023,2047660,2532656,1636673,1693635,212677,8123301,8123301,0,510000,510000,176266,6927035,0,0,0,8123301,0
1702,1939,new rochelle,first,Westchester,36119,1759022,759400,1726134,962705,196354,5403615,5403615,0,300000,300000,58907,4718705,0,0,26003,5403615,0
1709,1939,new york,united nb of long island,New York,36061,1846878,1141420,1064431,1329703,356171,5738603,5738603,0,276000,138000,84885,5208328,0,0,31390,5738603,0
1710,1939,oxford,nb,Chenango,36017,434135,131152,106429,184461,21173,877350,877350,0,75000,17050,32758,751791,0,0,751,877350,0
1711,1936,phelps,nb,Ontario,36069,133230,5058,131609,236103,5430,511430,511430,0,50000,11000,15176,435254,0,0,0,511430,0
1712,1936,philmont,philmont,Columbia,36021,142039,51797,131660,59446,16972,401914,401914,0,50000,10000,22772,319142,0,0,0,401914,0
1720,1936,windham,nb,Greene,36039,158733,92567,100327,135754,18299,505680,505680,0,50000,10000,19390,426290,0,0,0,505680,0
